Term,ProsperRating (Alpha),LoanOriginalAmount,Investors,LoanCreatingYear
36,C,20000,79,2013
60,C,4000,1,2013
60,C,20000,1,2013
36,C,8000,1,2013
36,C,10000,1,2013
36,C,13000,1,2013
60,C,15000,1,2013
36,C,3500,2,2013
60,C,23000,1,2013
36,C,10000,1,2013
60,C,12000,131,2013
60,C,10000,1,2013
60,C,13000,1,2013
36,C,6500,1,2013
36,C,15000,101,2013
36,C,8000,1,2013
60,C,25000,3,2013
36,C,25000,1,2013
60,C,13000,1,2013
36,C,6500,1,2013
60,C,15000,1,2013
36,C,13000,145,2013
36,C,10000,1,2013
60,C,15000,1,2013
36,C,5000,1,2013
36,C,25000,199,2013
36,C,3500,1,2013
36,C,4000,1,2013
36,C,10000,1,2013
36,C,15000,1,2013
36,C,10000,1,2013
60,C,10000,91,2013
36,C,7000,1,2013
60,C,9000,1,2013
36,C,15000,1,2013
60,C,15000,1,2013
60,C,10000,74,2013
36,C,25000,1,2013
36,C,9000,1,2013
36,C,3000,1,2013
36,C,10000,1,2013
36,C,2000,1,2013
36,C,15000,1,2013
36,C,15000,41,2013
36,C,12000,1,2013
60,C,10000,46,2013
36,C,4000,33,2013
60,C,10000,107,2013
36,C,6500,1,2013
60,C,25000,92,2013
60,C,15000,1,2013
36,C,2000,1,2013
60,C,25000,6,2013
60,C,8000,1,2013
36,C,10000,1,2013
60,C,20000,1,2013
60,C,15000,1,2013
36,C,15000,154,2013
36,C,15000,134,2013
36,C,25000,1,2013
36,C,20000,1,2013
60,C,2000,4,2013
60,C,9000,1,2013
60,C,9000,1,2013
36,C,12500,1,2013
60,C,25000,1,2013
60,C,15000,42,2013
36,C,8786,1,2013
60,C,15000,1,2013
60,C,10000,1,2013
36,C,4000,1,2013
60,C,23500,87,2013
60,C,5000,1,2013
60,C,10000,1,2013
60,C,15000,1,2013
36,C,8000,1,2013
36,C,11500,3,2013
60,C,15000,1,2013
60,C,10000,1,2013
36,C,10000,93,2013
60,C,10000,1,2013
36,C,15000,1,2013
60,C,25000,1,2013
60,C,20000,68,2013
60,C,15000,161,2013
36,C,8000,103,2013
36,C,4000,1,2013
60,C,5000,1,2013
36,C,10000,28,2013
60,C,4000,1,2013
36,C,8000,1,2013
60,C,10000,1,2013
36,C,4000,1,2013
36,C,15000,30,2013
60,C,10000,1,2013
36,C,10500,17,2013
36,C,16000,1,2013
60,C,10000,1,2013
36,C,15000,3,2013
60,C,20000,1,2013
60,C,5000,1,2013
36,C,6500,1,2013
36,C,11000,1,2013
60,C,20000,1,2013
60,C,25000,1,2013
36,C,5000,1,2013
36,C,2500,2,2013
36,C,4000,1,2013
36,C,4000,2,2013
60,C,15000,1,2013
60,C,25000,1,2013
36,C,15000,3,2013
60,C,15000,1,2013
60,C,10000,1,2013
36,C,7000,1,2013
60,C,18000,1,2013
60,C,20000,1,2013
36,C,4000,1,2013
36,C,6500,1,2013
36,C,4500,2,2013
60,C,10000,1,2013
60,C,18000,68,2013
60,C,2500,1,2013
36,C,14000,1,2013
60,C,20000,1,2013
60,C,15000,1,2013
36,C,10000,1,2013
60,C,15000,1,2013
36,C,10000,1,2013
60,C,2200,2,2013
36,C,10000,3,2013
60,C,20000,84,2013
60,C,20000,39,2013
36,C,4000,1,2013
36,C,6000,1,2013
36,C,3000,2,2013
36,C,10000,1,2013
60,C,25000,1,2013
36,C,2500,1,2013
36,C,3000,1,2013
36,C,15000,1,2013
36,C,8000,1,2013
60,C,4000,1,2013
60,C,20000,1,2013
60,C,25000,1,2013
36,C,10000,5,2013
60,C,22000,1,2013
36,C,2000,1,2013
60,C,10000,1,2013
60,C,15000,1,2013
36,C,8000,3,2013
60,C,13000,1,2013
60,C,8000,1,2013
36,C,10000,1,2013
36,C,4000,1,2013
60,C,8500,1,2013
36,C,15000,1,2013
36,C,4000,1,2013
60,C,21000,1,2013
36,C,18000,1,2013
60,C,15000,1,2013
60,C,15000,1,2013
60,C,10000,94,2013
36,C,8000,1,2013
60,C,10000,1,2013
36,C,10000,1,2013
60,C,10000,83,2013
60,C,25000,1,2013
36,C,10000,77,2013
36,C,15000,1,2013
60,C,15000,1,2013
36,C,10000,1,2013
60,C,18500,1,2013
60,C,7500,1,2013
36,C,15000,1,2013
36,C,25000,1,2013
60,C,15000,66,2013
36,C,6360,2,2013
60,C,10000,1,2013
60,C,12000,20,2013
36,C,5000,1,2013
60,C,25000,1,2013
60,C,11500,1,2013
36,C,10500,1,2013
60,C,15000,1,2013
60,C,25000,23,2013
60,C,15000,1,2013
60,C,15000,1,2013
36,C,5000,2,2013
60,C,15000,67,2013
60,C,25000,1,2013
36,C,15000,1,2013
36,C,5000,1,2013
36,C,15000,1,2013
60,C,10000,1,2013
36,C,3500,2,2013
36,C,2500,1,2013
36,C,15000,1,2013
60,C,15000,1,2013
36,C,4000,1,2013
36,C,10000,1,2013
36,C,20000,1,2013
36,C,15000,1,2013
36,C,12500,1,2013
36,C,8000,1,2013
36,C,25000,1,2013
36,C,22000,110,2013
60,C,8000,1,2013
36,C,15000,111,2013
60,C,25000,1,2013
36,C,7500,1,2013
60,C,10000,1,2013
36,C,20000,1,2013
60,C,4000,1,2013
36,C,10000,1,2013
36,C,15000,1,2013
36,C,4000,5,2013
36,C,3000,1,2013
60,C,10000,67,2013
60,C,20000,1,2013
36,C,3500,25,2013
36,C,3600,1,2013
60,C,15000,83,2013
60,C,25000,1,2013
36,C,7500,58,2013
60,C,25000,1,2013
60,C,7500,38,2013
36,C,15000,1,2013
60,C,7500,131,2013
60,C,15000,1,2013
36,C,2300,1,2013
36,C,15000,1,2013
60,C,10000,1,2013
60,C,10000,1,2013
60,C,10000,1,2013
36,C,10000,108,2013
60,C,10000,1,2013
36,C,3500,1,2013
60,C,15000,227,2013
60,C,4000,1,2013
36,C,9500,1,2013
36,C,18000,1,2013
36,C,15000,1,2013
36,C,15000,73,2013
60,C,20000,1,2013
60,C,10000,2,2013
36,C,15000,1,2013
60,C,24000,1,2013
60,C,7500,1,2013
60,C,12000,58,2013
36,C,9000,1,2013
60,C,15000,1,2013
36,C,15000,2,2013
60,C,10000,1,2013
60,C,3000,20,2013
36,C,2000,1,2013
36,C,15000,1,2013
60,C,15000,1,2013
60,C,20000,1,2013
36,C,10000,1,2013
36,C,15000,1,2013
36,C,10000,1,2013
60,C,11500,1,2013
60,C,15000,37,2013
60,C,10000,1,2013
60,C,10000,1,2013
60,C,25000,1,2013
60,C,10000,27,2013
36,C,2000,1,2013
36,C,4000,1,2013
36,C,15000,1,2013
60,C,6000,1,2013
60,C,10000,1,2013
60,C,20000,1,2013
60,C,25000,1,2013
60,C,25000,1,2013
60,C,4000,1,2013
36,C,10000,23,2013
36,C,15000,1,2013
36,C,15000,1,2013
60,C,15000,1,2013
36,C,10000,96,2013
60,C,15000,1,2013
36,C,15000,1,2013
36,C,2000,1,2013
60,C,15000,1,2013
36,C,15000,1,2013
60,C,15000,251,2013
36,C,20000,1,2013
36,C,4000,1,2013
60,C,25000,392,2013
36,C,12000,2,2013
60,C,15000,1,2013
60,C,15000,1,2013
60,C,20000,1,2013
36,C,6000,1,2013
36,C,8000,1,2013
60,C,10000,1,2013
36,C,15000,1,2013
60,C,8500,1,2013
36,C,12000,1,2013
60,C,18000,1,2013
60,C,15000,1,2013
36,C,3500,1,2013
36,C,2000,1,2013
36,C,22500,1,2013
36,C,15000,1,2013
60,C,6500,20,2013
60,C,15000,1,2013
36,C,7500,1,2013
60,C,25000,1,2013
36,C,8400,1,2013
60,C,5000,1,2013
60,C,10000,1,2013
36,C,15000,1,2013
60,C,7500,113,2013
60,C,15000,1,2013
36,C,19000,1,2013
36,C,12000,1,2013
36,C,8500,1,2013
36,C,7000,2,2013
36,C,10000,1,2013
60,C,3000,1,2013
36,C,15000,1,2013
36,C,10000,1,2013
60,C,15000,1,2013
36,C,7000,11,2013
60,C,15000,205,2013
36,C,2500,1,2013
60,C,20000,1,2013
60,C,15000,12,2013
60,C,9000,73,2013
60,C,10500,1,2013
60,C,10000,1,2013
60,C,9000,88,2013
60,C,5000,1,2013
60,C,3500,7,2013
36,C,10000,1,2013
60,C,10000,1,2013
60,C,15000,1,2013
36,C,10000,1,2013
36,C,7000,1,2013
60,C,15000,1,2013
60,C,15000,1,2013
36,C,15000,1,2013
60,C,13000,1,2013
36,C,4000,1,2013
36,C,10000,1,2013
60,C,20000,257,2013
60,C,25000,123,2013
60,C,15000,1,2013
60,C,23750,147,2013
60,C,10000,1,2013
60,C,15000,170,2013
36,C,13000,46,2013
36,C,20000,1,2013
60,C,25000,1,2013
36,C,15000,219,2013
60,C,23000,1,2013
60,C,15000,1,2013
36,C,5000,1,2013
60,C,21000,1,2013
36,C,25000,148,2013
36,C,3000,1,2013
60,C,15000,1,2013
36,C,10000,1,2013
36,C,4000,1,2013
60,C,3000,38,2013
60,C,10000,1,2013
60,C,15000,1,2013
60,C,15000,36,2013
60,C,20000,267,2013
36,C,3000,1,2013
36,C,10000,1,2013
60,C,15000,1,2013
60,C,6000,1,2013
36,C,8000,1,2013
60,C,15000,1,2013
60,C,15000,1,2013
60,C,15000,1,2013
36,C,15000,1,2013
60,C,8500,1,2013
36,C,11000,1,2013
36,C,15000,1,2013
36,C,15000,265,2013
36,C,10000,1,2013
36,C,20000,221,2013
36,C,10000,1,2013
36,C,15000,151,2013
60,C,16000,66,2013
60,C,7600,1,2013
36,C,10000,1,2013
60,C,15000,1,2013
60,C,11500,10,2013
60,C,25000,1,2013
36,C,20000,1,2013
36,C,10000,113,2013
36,C,4000,8,2013
60,C,17500,1,2013
36,C,7000,1,2013
60,C,25000,1,2013
60,C,15000,1,2013
36,C,4000,1,2013
36,C,15000,1,2013
60,C,15000,1,2013
36,C,11500,1,2013
36,C,3500,37,2013
36,C,3000,1,2013
60,C,10000,1,2013
36,C,6500,1,2013
36,C,6000,1,2013
60,C,6500,1,2013
60,C,5500,5,2013
36,C,15000,1,2013
36,C,20000,1,2013
36,C,15000,1,2013
36,C,10000,1,2013
36,C,10000,1,2013
36,C,4000,2,2013
60,C,15000,1,2013
60,C,15000,1,2013
60,C,15000,1,2013
36,C,15000,1,2013
36,C,3500,1,2013
36,C,5000,1,2013
60,C,10500,1,2013
60,C,6500,1,2013
36,C,15000,1,2013
36,C,4000,2,2013
36,C,15000,1,2013
36,C,2000,1,2013
36,C,10000,1,2013
60,C,15000,61,2013
36,C,2000,1,2013
36,C,7000,1,2013
60,C,15000,1,2013
36,C,12000,127,2013
60,C,20000,1,2013
36,C,20000,1,2013
36,C,7000,1,2013
60,C,25000,1,2013
60,C,5000,18,2013
60,C,15000,38,2013
36,C,15000,1,2013
60,C,11500,1,2013
60,C,17000,1,2013
36,C,20000,1,2013
60,C,15000,1,2013
36,C,4000,1,2013
60,C,4800,16,2013
60,C,10000,1,2013
36,C,10000,1,2013
36,C,10000,1,2013
60,C,25000,317,2013
60,C,15000,1,2013
36,C,25000,1,2013
36,C,3000,1,2013
36,C,3000,1,2013
36,C,4000,6,2013
36,C,15000,18,2013
60,C,12800,1,2013
60,C,20000,1,2013
60,C,20000,1,2013
36,C,10000,1,2013
36,C,15000,1,2013
36,C,15000,183,2013
60,C,10000,1,2013
36,C,10000,1,2013
36,C,15000,125,2013
60,C,15000,262,2013
36,C,25000,1,2013
60,C,5000,1,2013
36,C,10000,3,2013
60,C,15000,1,2013
60,C,15000,1,2013
36,C,15000,1,2013
36,C,10000,1,2013
36,C,4000,1,2013
60,C,15000,190,2013
36,C,15000,1,2013
36,C,10000,1,2013
60,C,3000,1,2013
36,C,12000,1,2013
60,C,15000,2,2013
36,C,15000,1,2013
36,C,15000,1,2013
36,C,25000,1,2013
36,C,3753,3,2013
36,C,2900,2,2013
36,C,6000,17,2013
36,C,15000,1,2013
36,C,10000,88,2013
36,C,9500,1,2013
60,C,8000,1,2013
36,C,12500,178,2013
60,C,25000,1,2013
36,C,4000,19,2013
36,C,2000,1,2013
60,C,10000,1,2013
36,C,10000,1,2013
60,C,10000,1,2013
60,C,15000,1,2013
60,C,5000,1,2013
36,C,25000,239,2013
60,C,15000,1,2013
36,C,5000,1,2013
60,C,15000,38,2013
36,C,3000,1,2013
36,C,15000,158,2013
60,C,15000,1,2013
36,C,15000,1,2013
60,C,25000,1,2013
60,C,15000,1,2013
36,C,8500,1,2013
60,C,15000,1,2013
60,C,10000,1,2013
36,C,15000,1,2013
36,C,15000,159,2013
60,C,3500,12,2013
60,C,20000,1,2013
36,C,10000,48,2013
36,C,10500,1,2013
60,C,15000,1,2013
60,C,10500,1,2013
60,C,11500,180,2013
60,C,15000,1,2013
36,C,10000,1,2013
36,C,11000,1,2013
36,C,8500,1,2013
60,C,15000,1,2013
60,C,25000,1,2013
60,C,11000,1,2013
36,C,8000,1,2013
36,C,7500,44,2013
36,C,15000,1,2013
36,C,10000,1,2013
60,C,11000,1,2013
60,C,5000,1,2013
36,C,3000,1,2013
60,C,10000,76,2013
36,C,15000,1,2013
36,C,7500,1,2013
36,C,15000,1,2013
60,C,10000,45,2013
60,C,20000,104,2013
36,C,4000,1,2013
60,C,5000,1,2013
60,C,15000,1,2013
60,C,25000,135,2013
36,C,8000,1,2013
36,C,4000,1,2013
60,C,9500,1,2013
60,C,3000,1,2013
60,C,25000,1,2013
36,C,15000,66,2013
60,C,15000,114,2013
36,C,2000,9,2013
60,C,15000,1,2013
36,C,13000,1,2013
60,C,9000,1,2013
60,C,10000,36,2013
60,C,19432,1,2013
60,C,14000,1,2013
60,D,6500,1,2013
60,D,10000,1,2013
36,D,6000,1,2013
36,D,10000,1,2013
60,D,15000,23,2013
60,D,15000,1,2013
60,D,10000,83,2013
60,D,7000,1,2013
60,D,4950,2,2013
60,D,15000,57,2013
60,D,15000,243,2013
36,D,10000,1,2013
36,D,10000,74,2013
36,D,3000,25,2013
60,D,4000,1,2013
36,D,15000,1,2013
36,D,7000,3,2013
36,D,15000,1,2013
36,D,4000,14,2013
60,D,10000,1,2013
60,D,6000,3,2013
60,D,9000,1,2013
36,D,4000,9,2013
60,D,15000,53,2013
60,D,15000,58,2013
36,D,11500,1,2013
60,D,10000,1,2013
60,D,10000,169,2013
36,D,3000,1,2013
60,D,15000,35,2013
36,D,6500,1,2013
36,D,15000,33,2013
60,D,15000,61,2013
36,D,10000,1,2013
36,D,8234,34,2013
60,D,15000,1,2013
36,D,10000,17,2013
36,D,5000,1,2013
36,D,15000,2,2013
36,D,8500,1,2013
60,D,10000,129,2013
36,D,7000,63,2013
60,D,3000,17,2013
60,D,10000,1,2013
36,D,6500,46,2013
36,D,10000,13,2013
36,D,12000,1,2013
36,D,10000,1,2013
36,D,4000,14,2013
36,D,3000,1,2013
36,D,9000,63,2013
60,D,13500,1,2013
60,D,10000,1,2013
36,D,10000,52,2013
36,D,2000,2,2013
36,D,10000,100,2013
60,D,8000,33,2013
36,D,4000,1,2013
36,D,10000,1,2013
60,D,10000,16,2013
36,D,10000,1,2013
60,D,6000,1,2013
60,D,7500,8,2013
60,D,10000,31,2013
60,D,8000,1,2013
36,D,10000,1,2013
60,D,9500,1,2013
60,D,15000,10,2013
36,D,10000,1,2013
60,D,10000,149,2013
60,D,4000,5,2013
60,D,10000,1,2013
36,D,4000,1,2013
60,D,10000,9,2013
36,D,10000,1,2013
60,D,15000,52,2013
60,D,7000,1,2013
60,D,10500,47,2013
60,D,15000,1,2013
36,D,15000,1,2013
36,D,15000,1,2013
60,D,15000,1,2013
36,D,4000,26,2013
36,D,10000,117,2013
36,D,15000,15,2013
60,D,13750,1,2013
60,D,10000,1,2013
36,D,15000,7,2013
60,D,14000,1,2013
36,D,2000,1,2013
60,D,10000,31,2013
60,D,15000,1,2013
60,D,15000,1,2013
36,D,6000,19,2013
36,D,3300,3,2013
60,D,10000,1,2013
60,D,10000,1,2013
36,D,4000,24,2013
36,D,5000,62,2013
60,D,10000,158,2013
36,D,6000,1,2013
60,D,10000,1,2013
60,D,10000,1,2013
36,D,8500,1,2013
36,D,15000,117,2013
36,D,7000,3,2013
60,D,10000,86,2013
36,D,5000,59,2013
36,D,10000,36,2013
36,D,9500,1,2013
36,D,3000,1,2013
60,D,10000,6,2013
60,D,10000,132,2013
36,D,10000,1,2013
36,D,10000,27,2013
36,D,10000,31,2013
60,D,10000,2,2013
36,D,4000,1,2013
60,D,10000,1,2013
60,D,13250,30,2013
36,D,10000,1,2013
36,D,3500,2,2013
60,D,4000,1,2013
36,D,10000,3,2013
36,D,11500,55,2013
36,D,15000,44,2013
36,D,4000,2,2013
36,D,10000,4,2013
60,D,10000,1,2013
60,D,12000,116,2013
60,D,13500,1,2013
36,D,2000,1,2013
60,D,3000,27,2013
36,D,10000,16,2013
60,D,8500,1,2013
36,D,10000,1,2013
36,D,4000,1,2013
60,D,15000,48,2013
60,D,5000,61,2013
36,D,15000,2,2013
36,D,15000,63,2013
36,D,4000,34,2013
60,D,8000,41,2013
36,D,12000,1,2013
60,D,15000,1,2013
60,D,10000,1,2013
36,D,4000,1,2013
36,D,10000,1,2013
36,D,10000,73,2013
36,D,3000,1,2013
36,D,6500,1,2013
36,D,3600,1,2013
36,D,4000,4,2013
60,D,4000,1,2013
36,D,3000,19,2013
36,D,5000,1,2013
36,D,4000,28,2013
60,D,8500,83,2013
60,D,10000,1,2013
36,D,4000,1,2013
60,D,8500,40,2013
60,D,10000,1,2013
60,D,10000,91,2013
36,D,4500,1,2013
36,D,4000,2,2013
60,D,4000,3,2013
36,D,10000,1,2013
36,D,4000,25,2013
36,D,2000,1,2013
36,D,4000,30,2013
60,D,15000,71,2013
60,D,4000,1,2013
36,D,10000,4,2013
60,D,3000,1,2013
60,D,15000,1,2013
60,D,7000,1,2013
60,D,8000,1,2013
60,D,13000,1,2013
60,D,4000,1,2013
60,D,8000,11,2013
60,D,4500,1,2013
36,D,4200,6,2013
60,D,13500,180,2013
60,D,13500,1,2013
36,D,6001,43,2013
36,D,9500,1,2013
36,D,9000,5,2013
60,D,15000,1,2013
36,D,10000,1,2013
60,D,6000,5,2013
60,D,9000,53,2013
36,D,5000,1,2013
36,D,2500,1,2013
36,D,4000,1,2013
60,D,10000,1,2013
60,D,11000,1,2013
60,D,10000,89,2013
36,D,2000,1,2013
60,D,4000,33,2013
36,D,4000,17,2013
36,D,9500,5,2013
36,D,4000,1,2013
36,D,10000,1,2013
60,D,7500,29,2013
36,D,10000,79,2013
36,D,4000,1,2013
36,D,15000,198,2013
36,D,4000,4,2013
36,D,4000,1,2013
36,D,5000,1,2013
60,D,4000,1,2013
36,D,4000,1,2013
60,D,15000,1,2013
36,D,4000,1,2013
36,D,9000,1,2013
36,D,2000,2,2013
36,D,10000,146,2013
60,D,15000,1,2013
60,D,15000,1,2013
60,D,4000,7,2013
60,D,15000,1,2013
60,D,10000,1,2013
36,D,9000,100,2013
36,D,2000,2,2013
60,D,10000,1,2013
36,D,4000,1,2013
36,D,10000,1,2013
60,D,13000,1,2013
36,D,4000,1,2013
60,D,6000,1,2013
60,D,10000,1,2013
60,D,10000,1,2013
36,D,5000,3,2013
36,D,12000,1,2013
60,D,9000,50,2013
36,D,4000,56,2013
60,D,4000,8,2013
60,D,3000,4,2013
36,D,2000,3,2013
36,D,6000,8,2013
60,D,10000,1,2013
36,D,10000,11,2013
36,D,8500,10,2013
36,D,8500,1,2013
60,D,10000,72,2013
60,D,10000,1,2013
60,D,10000,1,2013
36,D,3500,5,2013
36,D,6000,1,2013
36,D,10000,12,2013
36,D,2000,10,2013
60,D,4500,4,2013
36,D,12000,11,2013
60,D,10000,6,2013
60,D,9000,1,2013
36,D,4000,3,2013
36,D,2000,13,2013
36,D,12000,1,2013
36,D,15000,1,2013
36,D,3700,1,2013
36,D,4000,5,2013
36,D,10000,1,2013
36,D,5000,1,2013
36,D,4000,1,2013
60,D,3200,1,2013
36,D,2000,24,2013
60,D,10500,4,2013
36,D,2000,20,2013
36,D,10000,1,2013
60,D,10000,1,2013
36,D,15000,121,2013
60,D,10000,47,2013
60,D,9000,1,2013
36,D,15000,1,2013
36,D,4000,8,2013
60,D,15000,1,2013
36,D,4000,39,2013
60,D,15000,1,2013
60,D,15000,1,2013
36,D,3000,7,2013
60,D,10000,1,2013
36,D,10000,3,2013
36,D,10000,62,2013
60,D,10000,1,2013
36,D,3000,2,2013
60,D,4000,1,2013
36,D,10000,91,2013
36,D,4000,36,2013
60,D,11500,1,2013
36,D,4000,1,2013
36,D,10000,1,2013
60,D,10000,11,2013
36,D,15000,4,2013
36,D,2500,1,2013
36,D,5000,1,2013
36,D,8500,90,2013
36,D,15000,1,2013
36,D,4000,1,2013
60,D,9000,5,2013
60,D,10000,90,2013
60,D,4000,1,2013
36,D,8000,27,2013
60,D,7000,1,2013
36,D,10000,1,2013
36,D,6450,29,2013
36,D,4000,1,2013
60,D,15000,1,2013
36,D,10000,5,2013
36,D,2000,1,2013
36,D,15000,12,2013
60,D,10000,1,2013
36,D,5000,59,2013
60,D,7500,2,2013
36,D,10000,140,2013
36,D,8500,2,2013
36,D,4000,7,2013
60,D,8200,70,2013
60,D,15000,1,2013
36,D,10000,25,2013
36,D,4000,27,2013
36,D,10000,1,2013
36,D,5000,1,2013
60,D,12500,3,2013
36,D,10000,105,2013
36,D,15000,51,2013
36,D,15000,74,2013
36,D,15000,23,2013
36,D,4000,1,2013
60,D,4000,26,2013
60,D,4500,1,2013
36,D,10000,14,2013
36,D,2500,4,2013
60,D,10000,10,2013
36,D,10000,10,2013
36,D,5000,1,2013
60,D,4000,2,2013
36,D,5000,1,2013
60,D,7000,1,2013
36,D,10000,41,2013
60,D,10000,31,2013
36,D,5000,1,2013
60,D,15000,1,2013
60,D,6000,1,2013
36,D,10000,2,2013
60,D,5000,3,2013
36,D,10000,1,2013
60,D,10000,61,2013
36,D,4000,1,2013
36,D,8750,99,2013
36,D,7500,1,2013
36,D,10000,32,2013
60,D,15000,59,2013
60,D,6010,1,2013
60,D,10000,1,2013
36,D,7800,1,2013
60,D,11500,5,2013
36,D,15000,1,2013
60,D,9000,7,2013
60,D,10000,1,2013
60,D,4000,1,2013
36,D,10000,100,2013
36,D,15000,135,2013
60,D,4000,29,2013
36,D,10000,1,2013
36,D,10000,19,2013
60,D,7500,1,2013
36,D,10000,105,2013
36,D,4000,1,2013
36,D,2500,3,2013
60,D,15000,1,2013
36,D,3500,16,2013
36,D,15000,1,2013
36,D,15000,1,2013
36,D,10000,90,2013
60,D,9000,1,2013
60,D,10000,1,2013
60,D,4000,1,2013
60,D,2000,3,2013
60,D,7000,1,2013
60,D,10000,114,2013
60,D,2000,1,2013
60,D,2500,17,2013
36,D,6000,11,2013
60,D,8000,1,2013
36,D,4000,1,2013
36,D,4000,24,2013
36,D,10000,1,2013
60,D,10000,1,2013
36,D,10000,1,2013
60,D,10000,1,2013
60,D,10000,1,2013
36,D,10000,92,2013
36,D,15000,3,2013
60,D,15000,1,2013
36,D,15000,45,2013
36,D,10000,1,2013
36,D,5000,1,2013
60,D,9000,84,2013
60,D,10000,101,2013
36,D,2500,1,2013
36,D,10000,28,2013
60,D,7000,1,2013
60,D,15000,1,2013
60,D,15000,200,2013
36,D,3500,1,2013
60,D,10000,1,2013
60,D,11500,117,2013
36,D,10000,106,2013
60,D,6500,7,2013
36,D,8500,1,2013
60,D,2500,1,2013
60,D,8000,1,2013
60,D,10000,4,2013
60,D,10000,1,2013
60,D,8000,1,2013
60,D,2000,41,2013
60,D,10000,61,2013
36,D,4000,4,2013
60,D,10000,6,2013
60,D,10000,1,2013
60,D,15000,228,2013
36,D,5000,8,2013
60,D,11500,28,2013
60,D,5000,42,2013
36,D,10000,1,2013
60,D,4000,1,2013
36,D,4000,2,2013
36,D,4000,2,2013
60,D,5000,1,2013
60,D,13000,129,2013
36,D,2000,1,2013
36,D,8500,6,2013
60,D,9000,1,2013
36,D,4000,32,2013
60,D,4000,2,2013
36,D,4000,81,2013
60,D,10000,1,2013
60,D,10000,1,2013
60,D,10000,1,2013
60,D,6500,1,2013
60,D,7500,58,2013
60,D,4000,1,2013
36,D,6000,43,2013
36,D,10000,1,2013
60,D,4000,1,2013
36,D,5000,6,2013
60,D,6000,1,2013
36,D,7000,1,2013
36,D,2000,1,2013
36,D,7000,5,2013
36,D,9200,103,2013
36,D,4000,27,2013
36,D,2500,1,2013
60,D,10000,1,2013
36,D,10000,1,2013
36,D,5000,7,2013
36,D,4000,4,2013
60,D,8500,11,2013
36,D,15000,74,2013
36,D,10000,1,2013
36,D,4000,1,2013
60,D,4000,5,2013
36,D,10000,19,2013
36,D,3000,1,2013
36,D,4000,8,2013
60,D,10500,1,2013
36,D,4000,8,2013
60,D,10000,1,2013
60,D,3750,4,2013
60,D,4000,1,2013
36,D,10000,1,2013
36,D,4000,30,2013
36,D,6500,4,2013
36,D,12000,1,2013
60,D,15000,132,2013
36,D,3000,1,2013
60,D,10000,33,2013
36,D,5000,1,2013
60,D,10000,1,2013
36,D,10000,123,2013
36,D,7500,1,2013
36,D,15000,56,2013
60,D,10000,3,2013
60,D,10000,1,2013
60,D,10000,37,2013
60,D,10000,1,2013
60,D,10000,1,2013
36,D,2000,1,2013
36,D,10000,1,2013
36,D,10000,1,2013
36,D,10000,116,2013
36,D,7000,1,2013
60,D,10000,116,2013
36,D,10000,1,2013
60,D,15000,1,2013
60,D,7000,1,2013
60,D,10000,139,2013
60,D,10000,1,2013
60,D,8000,1,2013
36,D,3000,4,2013
60,D,10000,61,2013
60,D,13500,1,2013
60,D,15000,1,2013
36,D,2500,6,2013
60,D,15000,1,2013
36,D,8000,9,2013
60,D,9000,1,2013
60,D,15000,1,2013
60,D,15000,1,2013
60,D,15000,1,2013
36,D,2000,19,2013
60,D,13000,1,2013
36,D,4000,1,2013
36,D,5000,1,2013
36,D,9000,2,2013
60,D,13000,1,2013
36,D,3000,2,2013
36,D,8000,4,2013
36,D,13000,90,2013
60,D,4000,45,2013
36,D,4000,30,2013
36,D,10000,1,2013
60,D,9000,1,2013
36,D,4000,14,2013
36,D,10000,1,2013
36,D,3000,8,2013
60,D,10000,1,2013
36,D,6000,1,2013
60,D,10000,4,2013
36,D,2500,2,2013
36,D,10000,26,2013
36,D,15000,1,2013
36,D,15000,49,2013
36,D,15000,114,2013
60,D,10000,85,2013
36,D,7000,1,2013
36,D,2500,1,2013
60,D,7000,1,2013
36,D,15000,92,2013
36,D,7500,1,2013
60,D,15000,1,2013
60,D,4000,17,2013
60,D,10000,41,2013
60,D,4000,3,2013
60,D,10000,59,2013
60,D,15000,1,2013
60,D,5000,1,2013
36,D,10000,10,2013
36,D,4000,55,2013
60,D,9000,3,2013
36,D,2000,2,2013
36,D,10000,1,2013
36,D,4000,2,2013
36,D,10000,1,2013
36,D,4000,2,2013
60,D,7000,1,2013
36,D,10000,1,2013
36,D,15000,12,2013
36,D,8000,1,2013
60,D,4000,1,2013
36,D,12000,13,2013
36,D,4000,1,2013
60,D,10000,128,2013
36,D,15000,4,2013
60,D,4000,12,2013
36,D,10000,1,2013
36,D,7000,46,2013
60,D,14000,1,2013
60,D,12634,63,2013
60,D,10000,1,2013
36,D,15000,136,2013
60,D,10000,74,2013
60,D,10000,1,2013
36,D,10000,2,2013
36,D,7000,77,2013
36,D,12000,1,2013
60,D,9000,25,2013
36,D,10000,117,2013
60,D,6000,1,2013
60,D,15000,57,2013
60,D,14000,1,2013
60,D,10000,30,2013
36,D,4000,7,2013
36,D,4000,1,2013
60,D,12500,1,2013
36,D,5000,4,2013
36,D,15000,112,2013
36,D,10000,1,2013
36,D,4000,72,2013
36,D,4000,1,2013
36,D,10000,1,2013
36,D,4000,1,2013
36,D,15000,1,2013
60,D,10000,57,2013
36,D,3000,1,2013
36,D,15000,1,2013
36,D,10000,2,2013
60,D,15000,1,2013
36,D,3500,1,2013
36,D,3100,4,2013
